J1,J2,J3
0.000000,2.444827,-0.161012
0.000000,2.584615,-0.928752
0.000000,2.474379,-1.603937
0.000000,2.118729,-2.117713
0.000000,1.547789,-2.419180
0.000000,0.816110,-2.480221
0.000000,-0.002013,-2.297113
0.000000,-0.820441,-1.889381
0.000000,-1.551108,-1.296940
0.000000,-2.114449,-0.576433
0.000000,-2.448917,0.202903
0.000000,-2.518339,0.964161
0.000000,-2.316112,1.628947
0.000000,-1.865560,2.125012
0.000000,-1.216455,2.394748
0.000000,-0.438493,2.403210
0.000000,0.386877,2.144031
0.000000,1.174765,1.641844
0.000000,1.844371,0.950530
0.000000,2.325562,0.147389
0.000000,2.564887,-0.676075
0.000000,2.531383,-1.425586
0.000000,2.221761,-2.016108
0.000000,1.663673,-2.382390
0.000000,0.915313,-2.486153
0.000000,0.060245,-2.318936
0.000000,-0.802246,-1.901040
0.000000,-1.569742,-1.277957
0.000000,-2.150069,-0.515645
0.000000,-2.473435,0.304850
0.000000,-2.501586,1.093820
0.000000,-2.232582,1.761037
0.000000,-1.700377,2.225734
0.000000,-0.969397,2.427414
0.000000,-0.125461,2.335495
0.000000,0.734874,1.955519
0.000000,1.514623,1.330287
0.000000,2.125419,0.535396
0.000000,2.495444,-0.330309
0.000000,2.576861,-1.158059
0.000000,2.352789,-1.844297
0.000000,1.842530,-2.304997
0.000000,1.102805,-2.486357
0.000000,0.223023,-2.370013
0.000000,-0.685597,-1.972779
0.000000,-1.505286,-1.342610
0.000000,-2.128511,-0.552777
0.000000,-2.473435,0.304850
0.000000,-2.495613,1.127791
0.000000,-2.194007,1.813120
0.000000,-1.610216,2.269957
0.000000,-0.821263,2.432881
0.000000,0.072119,2.273493
0.000000,0.958836,1.807128
0.000000,1.729996,1.092750
0.000000,2.289753,0.225641
0.000000,2.564887,-0.676075
0.000000,2.513844,-1.489042
0.000000,2.134714,-2.103398
0.000000,1.469822,-2.438893
0.000000,0.603863,-2.454995
0.000000,-0.346051,-2.153636
0.000000,-1.247221,-1.575931
0.000000,-1.971709,-0.795598
0.000000,-2.416259,0.089003
0.000000,-2.518339,0.964161
0.000000,-2.265499,1.712535
0.000000,-1.696283,2.227893
0.000000,-0.892671,2.431496
0.000000,0.033698,2.286708
0.000000,0.957816,1.807855
0.000000,1.756792,1.060541
0.000000,2.323145,0.152829
0.000000,2.576477,-0.781368
0.000000,2.474379,-1.603937
0.000000,2.021784,-2.195202
0.000000,1.275498,-2.472613
0.000000,0.340090,-2.401356
0.000000,-0.646339,-1.995780
0.000000,-1.534130,-1.314026
0.000000,-2.187019,-0.449339
0.000000,-2.505008,0.480094
0.000000,-2.440950,1.343403
0.000000,-2.007642,2.012782
0.000000,-1.274000,2.382525
0.000000,-0.351697,2.388232
0.000000,0.623658,2.021139
0.000000,1.511950,1.333018
0.000000,2.185630,0.429681
0.000000,2.544277,-0.546054
0.000000,2.527931,-1.438926
0.000000,2.128989,-2.108581
0.000000,1.399315,-2.453552
0.000000,0.447537,-2.426087
0.000000,-0.576132,-2.035520
0.000000,-1.505286,-1.342610
0.000000,-2.187019,-0.449339
0.000000,-2.509447,0.513223
0.000000,-2.421547,1.399565
0.000000,-1.941280,2.068630
0.000000,-1.150256,2.406569
0.000000,-0.176977,2.349227
0.000000,0.825929,1.897873
0.000000,1.704517,1.122788
0.000000,2.323145,0.152829
0.000000,2.581314,-0.847298
0.000000,2.429119,-1.707656
0.000000,1.880080,-2.285015
0.000000,1.016101,-2.488116
0.000000,-0.021256,-2.290112
0.000000,-1.054282,-1.727606
0.000000,-1.902286,-0.890966
0.000000,-2.416259,0.089003
0.000000,-2.507343,1.056722
0.000000,-2.163069,1.851708
0.000000,-1.447692,2.333767
0.000000,-0.487097,2.410300
0.000000,0.556319,2.058381
0.000000,1.511059,1.333928
0.000000,2.220811,0.364101
0.000000,2.564887,-0.676075
0.000000,2.476635,-1.598115
0.000000,1.959291,-2.237840
0.000000,1.093585,-2.486701
0.000000,0.029683,-2.308381
0.000000,-1.038859,-1.738987
0.000000,-1.913368,-0.876158
0.000000,-2.430549,0.136497
0.000000,-2.495613,1.127791
0.000000,-2.100546,1.922408
0.000000,-1.323183,2.370579
0.000000,-0.308139,2.379608
0.000000,0.763246,1.937942
0.000000,1.704517,1.122788
0.000000,2.351446,0.087497
0.000000,2.585118,-0.969051
0.000000,2.352789,-1.844297
0.000000,1.684317,-2.374814
0.000000,0.695929,-2.467975
0.000000,-0.426529,-2.114393
0.000000,-1.464200,-1.382389
0.000000,-2.211933,-0.402515
0.000000,-2.522594,0.651860
0.000000,-2.338211,1.588219
0.000000,-1.700377,2.225734
0.000000,-0.737574,2.431640
0.000000,0.365152,2.154192
0.000000,1.403081,1.440231
0.000000,2.185630,0.429681
0.000000,2.564469,-0.672926
0.000000,2.458295,-1.643445
0.000000,1.873879,-2.288415
0.000000,0.915313,-2.486153
0.000000,-0.229171,-2.206756
0.000000,-1.324959,-1.509602
0.000000,-2.143540,-0.527005
0.000000,-2.514613,0.557588
0.000000,-2.364281,1.536015
0.000000,-1.729610,2.209876
0.000000,-0.745984,2.431902
0.000000,0.386877,2.144031
0.000000,1.447080,1.397830
0.000000,2.229235,0.347930
0.000000,2.576477,-0.781368
0.000000,2.408578,-1.748265
0.000000,1.745113,-2.350543
0.000000,0.713362,-2.470086
0.000000,-0.471047,-2.091735
0.000000,-1.551108,-1.296940
0.000000,-2.289437,-0.243356
0.000000,-2.525170,0.861053
0.000000,-2.211423,1.790189
0.000000,-1.423171,2.341795
0.000000,-0.334285,2.384873
0.000000,0.825929,1.897873
0.000000,1.820315,0.981503
0.000000,2.444827,-0.161012
0.000000,2.562728,-1.272051
0.000000,2.134714,-2.103398
0.000000,1.238934,-2.476720
0.000000,0.065904,-2.320857
0.000000,-1.120550,-1.677486
0.000000,-2.047443,-0.683693
0.000000,-2.501348,0.455189
0.000000,-2.381494,1.498600
0.000000,-1.722341,2.213892
0.000000,-0.679528,2.429011
0.000000,0.513354,2.081182
0.000000,1.598840,1.241643
0.000000,2.344514,0.103839
0.000000,2.583242,-1.063526
0.000000,2.248285,-1.985867
0.000000,1.399315,-2.453552
0.000000,0.223023,-2.370013
0.000000,-1.004764,-1.763779
0.000000,-1.988502,-0.771544
0.000000,-2.490767,0.391679
0.000000,-2.394237,1.469105
0.000000,-1.729610,2.209876
0.000000,-0.661509,2.427905
0.000000,0.559535,2.056645
0.000000,1.657747,1.176495
0.000000,2.386789,0.000286
0.000000,2.574586,-1.181127
0.000000,2.162225,-2.077595
0.000000,1.230985,-2.477525
0.000000,-0.002013,-2.297113
0.000000,-1.232464,-1.588168
0.000000,-2.150069,-0.515645
0.000000,-2.524037,0.677309
