J1,J2,J3
-0.078302,-0.389291,-0.299379
0.151942,-0.352042,-0.270942
0.299998,-0.123110,-0.096310
0.285141,0.173761,0.129780
0.114952,0.377066,0.284374
-0.118149,0.375440,0.283138
-0.286823,0.169132,0.126258
-0.298388,-0.129287,-0.101018
-0.145999,-0.356114,-0.274050
0.086935,-0.386296,-0.297092
0.272100,-0.202581,-0.156903
0.306933,0.094161,0.069200
0.171660,0.339817,0.256064
-0.059099,0.397677,0.300036
-0.257165,0.234913,0.176301
-0.311928,-0.058258,-0.046885
-0.192327,-0.318272,-0.245166
0.035157,-0.399402,-0.307099
0.243102,-0.255582,-0.197331
0.314420,0.033010,0.022639
0.208470,0.304102,0.228914
-0.015407,0.404343,0.305101
-0.230758,0.276373,0.207831
-0.315311,-0.007790,-0.008435
-0.220571,-0.286910,-0.221233
0.000000,-0.401915,-0.309018
0.220768,-0.286664,-0.221045
0.315334,-0.006382,-0.007363
0.229062,0.278683,0.209588
0.011007,0.404579,0.305280
-0.213584,0.298212,0.224436
-0.315042,0.020363,0.013008
-0.234291,-0.268634,-0.207288
-0.017606,-0.401286,-0.308538
0.209501,-0.300108,-0.231304
0.314804,-0.023263,-0.020222
0.236489,0.268287,0.201682
0.019804,0.404028,0.304862
-0.208677,0.303869,0.228737
-0.314804,0.025987,0.017291
-0.235759,-0.266536,-0.205688
-0.017606,-0.401286,-0.308538
0.211142,-0.298231,-0.229872
0.315042,-0.017639,-0.015938
0.232067,0.274565,0.206456
0.011007,0.404579,0.305280
-0.216803,0.294368,0.221513
-0.315334,0.009105,0.004433
-0.225244,-0.280941,-0.216678
0.000000,-0.401915,-0.309018
0.225436,-0.280689,-0.216487
0.315311,0.010513,0.005506
0.214997,0.296537,0.223163
-0.015407,0.404343,0.305101
-0.236671,0.268023,0.201481
-0.314420,-0.030286,-0.025572
-0.200933,-0.309496,-0.238469
0.035157,-0.399402,-0.307099
0.249967,-0.244578,-0.188936
0.311928,0.060985,0.043942
0.182590,0.330323,0.248848
-0.059099,0.397677,0.300036
-0.264586,0.220932,0.165666
-0.306933,-0.091428,-0.072162
-0.159481,-0.346569,-0.266764
0.086935,-0.386296,-0.297092
0.279566,-0.185341,-0.143756
0.298388,0.132029,0.098023
0.131168,0.368270,0.277690
-0.118149,0.375440,0.283138
-0.293698,0.148390,0.110474
-0.285141,-0.171004,-0.132823
-0.097331,-0.382235,-0.293992
0.151942,-0.352042,-0.270942
0.305518,-0.098776,-0.077762
0.266000,0.218118,0.163526
0.057882,0.397971,0.300259
-0.187161,0.326091,0.245631
-0.313317,0.047550,0.033711
-0.239827,-0.260566,-0.201133
-0.013070,-0.401568,-0.308753
0.222237,-0.284810,-0.219631
0.315195,0.015615,0.009391
0.205668,0.307223,0.231287
-0.036387,0.402130,0.303420
-0.255158,0.238488,0.179020
-0.309142,-0.078536,-0.062337
-0.162912,-0.343962,-0.264774
0.089181,-0.385461,-0.296454
0.283473,-0.175445,-0.136210
0.293194,0.150028,0.111721
0.111484,0.378773,0.285671
-0.143309,0.360761,0.271983
-0.304359,0.107127,0.079069
-0.265629,-0.216083,-0.167201
-0.052055,-0.396385,-0.304796
0.196014,-0.314589,-0.242356
0.314770,-0.023966,-0.020758
0.225244,0.283755,0.213445
-0.013757,0.404441,0.305175
-0.243802,0.257294,0.193322
-0.311679,-0.060346,-0.048476
-0.171660,-0.336962,-0.259431
0.083224,-0.387625,-0.298107
0.282562,-0.177814,-0.138016
0.292427,0.152479,0.113586
0.105670,0.381501,0.287744
-0.152425,0.354569,0.267277
-0.307826,0.089186,0.065412
-0.255158,-0.235700,-0.182164
-0.029544,-0.400142,-0.307664
0.216303,-0.292150,-0.225231
0.315195,0.015615,0.009391
0.199338,0.314006,0.236444
-0.052734,0.399144,0.301151
-0.268916,0.212147,0.158984
-0.300919,-0.119421,-0.093498
-0.126268,-0.368193,-0.283271
0.135408,-0.362865,-0.279203
0.303921,-0.106427,-0.083594
0.262621,0.224758,0.168576
0.039529,0.401643,0.303049
-0.211142,0.301057,0.226599
-0.315311,-0.007790,-0.008435
-0.200084,-0.310391,-0.239151
0.054768,-0.395789,-0.304341
0.271542,-0.203794,-0.157828
0.298388,0.132029,0.098023
0.115977,0.376551,0.283983
-0.148069,0.357588,0.269572
-0.308064,0.087811,0.064366
-0.250887,-0.243041,-0.187764
-0.016369,-0.401371,-0.308603
0.229912,-0.274720,-0.211932
0.313286,0.047900,0.033978
0.174078,0.337790,0.254524
-0.089181,0.388356,0.292953
-0.289014,0.162865,0.121489
-0.282440,-0.178129,-0.138257
-0.073627,-0.390775,-0.300512
0.188156,-0.322305,-0.248244
0.314900,-0.021155,-0.018616
0.214997,0.296537,0.223163
-0.040076,0.401554,0.302982
-0.266369,0.217375,0.162961
-0.299956,-0.123277,-0.096437
-0.115977,-0.373666,-0.287449
0.152425,-0.351702,-0.270682
0.310035,-0.072662,-0.057861
0.241605,0.260681,0.195898
-0.003440,0.404801,0.305449
-0.246142,0.253601,0.190514
-0.308471,-0.082671,-0.065488
-0.144166,-0.357328,-0.274977
0.126394,-0.368122,-0.283217
0.303921,-0.106427,-0.083594
0.257006,0.235200,0.176519
0.019804,0.404028,0.304862
-0.232253,0.274305,0.206259
-0.311928,-0.058258,-0.046885
-0.159481,-0.346569,-0.266764
0.111999,-0.375637,-0.288954
0.299998,-0.123110,-0.096310
0.263608,0.222848,0.167124
0.029544,0.403050,0.304119
-0.226875,0.281610,0.211813
-0.312747,-0.050763,-0.041174
-0.162912,-0.343962,-0.264774
0.110067,-0.376566,-0.289663
0.299956,-0.123277,-0.096437
0.262621,0.224758,0.168576
0.025843,0.403468,0.304436
-0.230758,0.276373,0.207831
-0.311679,-0.060346,-0.048476
-0.154708,-0.350075,-0.269440
0.120696,-0.371223,-0.285585
0.303811,-0.106936,-0.083981
0.253858,0.240761,0.180749
0.008669,0.404672,0.305351
-0.243365,0.257973,0.193839
-0.307766,-0.086798,-0.068633
-0.134288,-0.363541,-0.279720
0.143309,-0.357889,-0.275405
0.309908,-0.073527,-0.058520
0.235759,0.269341,0.202484
-0.022001,0.403842,0.304720
-0.262773,0.224464,0.168353
-0.298388,-0.129287,-0.101018
-0.100468,-0.380911,-0.292981
0.176366,-0.332982,-0.256393
0.314845,-0.022385,-0.019553
0.205668,0.307223,0.231287
-0.065709,0.395969,0.298739
-0.285376,0.173124,0.129296
-0.279438,-0.185653,-0.143994
-0.052055,-0.396385,-0.304796
0.216803,-0.291546,-0.224770
0.313426,0.046326,0.032779
0.160430,0.348717,0.262829
-0.120696,0.374106,0.282125
-0.305518,0.101510,0.074794
-0.245798,-0.251354,-0.194105
0.011145,-0.401663,-0.308826
0.259298,-0.228238,-0.176472
0.298875,0.130196,0.096628
0.097462,0.385073,0.290459
-0.182814,0.330119,0.248693
-0.315334,0.009105,0.004433
-0.192327,-0.318272,-0.245166
0.086935,-0.386296,-0.297092
0.295659,-0.139065,-0.108472
0.263608,0.222848,0.167124
0.016369,0.404281,0.305054
-0.244412,0.256340,0.192597
-0.305173,-0.100479,-0.079060
-0.115593,-0.373860,-0.287597
0.169113,-0.339053,-0.261027
0.314770,-0.023966,-0.020758
0.200933,0.312330,0.235170
-0.078969,0.391971,0.295700
-0.293698,0.148390,0.110474
-0.265109,-0.217119,-0.167991
-0.016369,-0.401371,-0.308603
0.246142,-0.250805,-0.193687
0.303737,0.110012,0.081265
0.107871,0.380487,0.286974
-0.178301,0.334151,0.251758
-0.315334,0.009105,0.004433
-0.187935,-0.322515,-0.248404
0.097462,-0.382181,-0.293950
0.301001,-0.119086,-0.093242
0.250887,0.245833,0.184606
-0.011145,0.404573,0.305276
-0.263909,0.222259,0.166676
-0.293194,-0.147279,-0.114735
-0.073627,-0.390775,-0.300512
0.208677,-0.301041,-0.232016
0.313426,0.046326,0.032779
0.150856,0.355669,0.268113
-0.140728,0.362426,0.273248
-0.312029,0.060115,0.043279
-0.215902,-0.292632,-0.225599
0.065709,-0.393067,-0.302262
0.290961,-0.154287,-0.120077
0.265629,0.218860,0.164091
0.011007,0.404579,0.305280
-0.253285,0.241752,0.181502
-0.298388,-0.129287,-0.101018
-0.084683,-0.387109,-0.297713
0.202731,-0.307582,-0.237008
0.313873,0.040899,0.028647
0.151460,0.355247,0.267792
-0.143309,0.360761,0.271983
-0.312905,0.051918,0.037038
-0.208470,-0.301274,-0.232194
0.078969,-0.389072,-0.299212
0.297164,-0.133773,-0.104438
0.253858,0.240761,0.180749
-0.013345,0.404463,0.305192
-0.268916,0.212147,0.158984
-0.286709,-0.166697,-0.129539
-0.050426,-0.396728,-0.305057
0.230758,-0.273563,-0.211049
0.306933,0.094161,0.069200
0.109809,0.379576,0.286282
-0.185384,0.327755,0.246896
-0.315109,-0.015705,-0.014465
-0.162912,-0.343962,-0.264774
0.135408,-0.362865,-0.279203
0.312323,-0.054775,-0.044230
0.208470,0.304102,0.228914
-0.083224,0.390522,0.294599
-0.299998,0.125851,0.093321
-0.245798,-0.251354,-0.194105
0.030914,-0.399973,-0.307535
0.279757,-0.184873,-0.143399
0.274707,0.199553,0.149403
0.019804,0.404028,0.304862
-0.253285,0.241752,0.181502
-0.295419,-0.139889,-0.109101
-0.067592,-0.392547,-0.301865
0.222237,-0.284810,-0.219631
0.308471,0.085403,0.062532
0.111484,0.378773,0.285671
-0.188156,0.325149,0.244914
-0.314624,-0.026775,-0.022898
-0.150856,-0.352802,-0.271522
0.152425,-0.351702,-0.270682
0.314778,-0.023790,-0.020624
0.185384,0.327755,0.246896
-0.116232,0.376421,0.283884
-0.309908,0.076257,0.055569
-0.214997,-0.293714,-0.226425
0.080566,-0.388538,-0.298804
0.301001,-0.119086,-0.093242
0.239827,0.263368,0.197942
-0.046210,0.400470,0.302158
-0.289014,0.162865,0.121489
-0.260157,-0.226644,-0.175256
0.013757,-0.401531,-0.308725
0.274842,-0.196478,-0.152249
0.276381,0.195707,0.146478
0.016369,0.404281,0.305054
-0.259298,0.231021,0.173341
-0.288959,-0.160273,-0.124641
-0.043894,-0.397991,-0.306022
0.243102,-0.255582,-0.197331
0.298388,0.132029,0.098023
0.068667,0.395144,0.298112
-0.226875,0.281610,0.211813
-0.305173,-0.100479,-0.079060
-0.090632,-0.384909,-0.296033
0.211142,-0.298231,-0.229872
0.309805,0.076949,0.056096
0.109809,0.379576,0.286282
-0.196337,0.317099,0.238795
-0.312747,-0.050763,-0.041174
-0.126268,-0.368193,-0.283271
0.182814,-0.327272,-0.252035
0.314420,0.033010,0.022639
0.140112,0.362818,0.273546
-0.170852,0.340486,0.256573
-0.315195,-0.012892,-0.012322
-0.151460,-0.352380,-0.271200
0.160667,-0.345676,-0.266083
0.315392,0.001362,-0.001465
0.160430,0.348717,0.262829
-0.152425,0.354569,0.267277
-0.315273,0.012448,0.006980
-0.167133,-0.340648,-0.262244
0.146243,-0.355951,-0.273925
0.315042,-0.017639,-0.015938
0.171660,0.339817,0.256064
-0.142204,0.361478,0.272528
-0.314845,0.025109,0.016622
-0.174078,-0.334937,-0.257885
0.140359,-0.359788,-0.276855
0.314770,-0.023966,-0.020758
0.174422,0.337499,0.254302
-0.140728,0.362426,0.273248
-0.314845,0.025109,0.016622
-0.172698,-0.336098,-0.258771
0.143309,-0.357889,-0.275405
0.315042,-0.017639,-0.015938
0.168880,0.342098,0.257799
-0.148069,0.357588,0.269572
-0.315273,0.012448,0.006980
-0.162912,-0.343962,-0.264774
0.154948,-0.349902,-0.269308
0.315392,0.001362,-0.001465
0.154708,0.352940,0.266039
-0.163853,0.346092,0.260834
-0.315195,-0.012892,-0.012322
-0.144166,-0.357328,-0.274977
0.174651,-0.334451,-0.257514
0.314420,0.033010,0.022639
0.131168,0.368270,0.277690
-0.187161,0.326091,0.245631
-0.312747,-0.050763,-0.041174
-0.115593,-0.373860,-0.287597
0.201146,-0.309272,-0.238297
0.309805,0.076949,0.056096
0.097331,0.385128,0.290500
-0.216303,0.294972,0.221973
-0.305173,-0.100479,-0.079060
-0.076301,-0.389938,-0.299873
0.232253,-0.271497,-0.209473
0.298388,0.132029,0.098023
0.052462,0.399203,0.301195
-0.248533,0.249736,0.187574
-0.288959,-0.160273,-0.124641
-0.025843,-0.400559,-0.307983
0.264586,-0.218153,-0.168780
0.276381,0.195707,0.146478
-0.003440,0.404801,0.305449
-0.279757,0.187636,0.140337
-0.260157,-0.226644,-0.175256
0.035157,-0.399402,-0.307099
0.293295,-0.146952,-0.114485
0.239827,0.263368,0.197942
-0.068936,0.395067,0.298053
-0.304359,0.107127,0.079069
-0.214997,-0.293714,-0.226425
0.104242,-0.379256,-0.291717
0.312029,-0.057388,-0.046221
0.185384,0.327755,0.246896
-0.140359,0.362661,0.273427
-0.315334,0.009105,0.004433
-0.150856,-0.352802,-0.271522
0.176366,-0.332982,-0.256393
0.313286,0.047900,0.033978
0.111484,0.378773,0.285671
-0.211142,0.301057,0.226599
-0.304928,-0.101671,-0.079968
-0.067592,-0.392547,-0.301865
0.243365,-0.255175,-0.197020
0.289398,0.161735,0.120629
0.019804,0.404028,0.304862
-0.271542,0.206566,0.154738
-0.266000,-0.215341,-0.166635
0.030914,-0.399973,-0.307535
0.294048,-0.144494,-0.112611
0.234291,0.271441,0.204080
-0.083224,0.390522,0.294599
-0.309197,0.080921,0.059120
-0.194176,-0.316440,-0.243767
0.135408,-0.362865,-0.279203
0.315334,-0.006382,-0.007363
0.145999,0.358984,0.270632
-0.185384,0.327755,0.246896
-0.310952,-0.066078,-0.052844
-0.090632,-0.384909,-0.296033
0.230758,-0.273563,-0.211049
0.294837,0.144612,0.107600
0.029544,0.403050,0.304119
-0.268916,0.212147,0.158984
-0.266221,-0.214896,-0.166295
0.035157,-0.399402,-0.307099
0.297164,-0.133773,-0.104438
0.224954,0.284132,0.213731
-0.100728,0.383690,0.289408
-0.312905,0.051918,0.037038
-0.171660,-0.336962,-0.259431
0.163853,-0.343233,-0.264217
0.313873,0.040899,0.028647
0.107871,0.380487,0.286974
-0.220768,0.289482,0.217799
-0.298388,-0.129287,-0.101018
-0.036114,-0.399263,-0.306993
0.267468,-0.212365,-0.164365
0.265629,0.218860,0.164091
-0.040076,0.401554,0.302982
-0.299998,0.125851,0.093321
-0.215902,-0.292632,-0.225599
0.116232,-0.373536,-0.287350
0.314804,-0.023263,-0.020222
0.150856,0.355669,0.268113
-0.187161,0.326091,0.245631
-0.309142,-0.078536,-0.062337
-0.073627,-0.390775,-0.300512
0.247257,-0.249016,-0.192322
0.281515,0.183250,0.137000
-0.011145,0.404573,0.305276
-0.290961,0.157038,0.117055
-0.232067,-0.271756,-0.209670
0.097462,-0.382181,-0.293950
0.313317,-0.044824,-0.036649
0.162912,0.346822,0.261389
-0.178301,0.334151,0.251758
-0.310600,-0.068680,-0.054826
-0.078302,-0.389291,-0.299379
0.246142,-0.250805,-0.193687
0.280954,0.184663,0.138075
-0.015407,0.404343,0.305101
-0.293698,0.148390,0.110474
-0.224954,-0.281317,-0.216966
0.110067,-0.376566,-0.289663
0.314770,-0.023966,-0.020758
0.145999,0.358984,0.270632
-0.196337,0.317099,0.238795
-0.305173,-0.100479,-0.079060
-0.050426,-0.396728,-0.305057
0.264586,-0.218153,-0.168780
0.263608,0.222848,0.167124
-0.052734,0.399144,0.301151
-0.306024,0.098951,0.072845
-0.192327,-0.318272,-0.245166
0.152425,-0.351702,-0.270682
0.313979,0.039498,0.027580
0.097462,0.385073,0.290459
-0.236671,0.268023,0.201481
-0.285141,-0.171004,-0.132823
0.011145,-0.401663,-0.308826
0.294048,-0.144494,-0.112611
0.220571,0.289728,0.217986
-0.120696,0.374106,0.282125
-0.315376,0.005410,0.001619
-0.126268,-0.368193,-0.283271
0.216803,-0.291546,-0.224770
0.295419,0.142636,0.106095
0.013070,0.404478,0.305204
-0.285376,0.173124,0.129296
-0.234291,-0.268634,-0.207288
0.104242,-0.379256,-0.291717
0.314845,-0.022385,-0.019553
0.138260,0.363983,0.274432
-0.208677,0.303869,0.228737
-0.298388,-0.129287,-0.101018
-0.019666,-0.401130,-0.308419
0.283473,-0.175445,-0.136210
0.235759,0.269341,0.202484
-0.104242,0.382145,0.288234
-0.314967,0.022297,0.014480
-0.134288,-0.363541,-0.279720
0.213584,-0.295387,-0.227702
0.295419,0.142636,0.106095
0.008669,0.404672,0.305351
-0.289014,0.162865,0.121489
-0.225244,-0.280941,-0.216678
0.120696,-0.371223,-0.285585
0.315373,0.005762,0.001887
0.114054,0.377514,0.284715
-0.230758,0.276373,0.207831
-0.285141,-0.171004,-0.132823
0.019941,-0.401108,-0.308402
0.299956,-0.123277,-0.096437
0.200933,0.312330,0.235170
-0.152425,0.354569,0.267277
-0.312747,-0.050763,-0.041174
-0.076301,-0.389938,-0.299873
0.257165,-0.232127,-0.179439
0.263608,0.222848,0.167124
-0.065709,0.395969,0.298739
-0.311335,0.065855,0.047649
-0.159481,-0.346569,-0.266764
0.196337,-0.314261,-0.242105
0.300919,0.122161,0.090513
0.019804,0.404028,0.304862
-0.286823,0.169132,0.126258
-0.224954,-0.281317,-0.216966
0.126394,-0.368122,-0.283217
0.315015,0.021066,0.013543
0.097331,0.385128,0.290500
-0.246142,0.253601,0.190514
-0.271402,-0.204097,-0.158059
0.054768,-0.395789,-0.304341
0.310035,-0.072662,-0.057861
0.162912,0.346822,0.261389
-0.196014,0.317427,0.239045
-0.299956,-0.123277,-0.096437
-0.013070,-0.401568,-0.308753
0.290961,-0.154287,-0.120077
0.214997,0.296537,0.223163
-0.142204,0.361478,0.272528
-0.313286,-0.045174,-0.036915
-0.073627,-0.390775,-0.300512
0.262773,-0.221684,-0.171473
0.253858,0.240761,0.180749
-0.089181,0.388356,0.292953
-0.314804,0.025987,0.017291
-0.125132,-0.368824,-0.283753
0.229912,-0.274720,-0.211932
0.280954,0.184663,0.138075
-0.040076,0.401554,0.302982
-0.308064,0.087811,0.064366
-0.167133,-0.340648,-0.262244
0.196014,-0.314589,-0.242356
0.298388,0.132029,0.098023
0.003165,0.404804,0.305452
-0.296372,0.139333,0.103582
-0.200084,-0.310391,-0.239151
0.163853,-0.343233,-0.264217
0.308471,0.085403,0.062532
0.039529,0.401643,0.303049
-0.282562,0.180574,0.134964
-0.224954,-0.281317,-0.216966
0.135408,-0.362865,-0.279203
0.313426,0.046326,0.032779
0.068667,0.395144,0.298112
-0.268916,0.212147,0.158984
-0.242927,-0.255853,-0.197537
0.111999,-0.375637,-0.288954
0.315195,0.015615,0.009391
0.090632,0.387804,0.292534
-0.257165,0.234913,0.176301
-0.255158,-0.235700,-0.182164
0.094447,-0.383412,-0.294890
0.315334,-0.006382,-0.007363
0.105670,0.381501,0.287744
-0.248533,0.249736,0.187574
-0.262621,-0.221977,-0.171696
0.083224,-0.387625,-0.298107
0.314967,-0.019573,-0.017411
0.114054,0.377514,0.284715
-0.243802,0.257294,0.193322
-0.266000,-0.215341,-0.166635
0.078569,-0.389204,-0.299312
0.314770,-0.023966,-0.020758
0.115977,0.376551,0.283983
-0.243365,0.257973,0.193839
-0.265629,-0.216083,-0.167201
0.080566,-0.388538,-0.298804
0.314967,-0.019573,-0.017411
0.111484,0.378773,0.285671
-0.247257,0.251811,0.189153
-0.261473,-0.224170,-0.173369
0.089181,-0.385461,-0.296454
0.315334,-0.006382,-0.007363
0.100468,0.383803,0.289493
-0.255158,0.238488,0.179020
-0.253121,-0.239245,-0.184868
0.104242,-0.379256,-0.291717
0.315195,0.015615,0.009391
0.082693,0.390707,0.294740
-0.266369,0.217375,0.162961
-0.239827,-0.260566,-0.201133
0.125385,-0.368684,-0.283646
0.313426,0.046326,0.032779
0.057882,0.397971,0.300259
-0.279757,0.187636,0.140337
-0.220571,-0.286910,-0.221233
0.151942,-0.352042,-0.270942
0.308471,0.085403,0.062532
0.025843,0.403468,0.304436
-0.293698,0.148390,0.110474
-0.194176,-0.316440,-0.243767
0.182814,-0.327272,-0.252035
0.298388,0.132029,0.098023
-0.013345,0.404463,0.305192
-0.306024,0.098951,0.072845
-0.159481,-0.346569,-0.266764
0.216303,-0.292150,-0.225231
0.280954,0.184663,0.138075
-0.059099,0.397677,0.300036
-0.314005,0.039147,0.027313
-0.115593,-0.373860,-0.287597
0.249967,-0.244578,-0.188936
0.253858,0.240761,0.180749
-0.110067,0.379453,0.286188
-0.314420,-0.030286,-0.025572
-0.062205,-0.393995,-0.302971
0.280515,-0.182998,-0.141969
0.214997,0.296537,0.223163
-0.163853,0.346092,0.260834
-0.303737,-0.107275,-0.084240
0.000000,-0.401915,-0.309018
0.303811,-0.106936,-0.083981
0.162912,0.346822,0.261389
-0.216803,0.294368,0.221513
-0.278475,-0.187988,-0.145774
0.068936,-0.392166,-0.301574
0.315042,-0.017639,-0.015938
0.097331,0.385128,0.290500
-0.263909,0.222259,0.166676
-0.235759,-0.266536,-0.205688
0.140728,-0.359553,-0.276675
0.309142,0.081266,0.059383
0.019804,0.404028,0.304862
-0.298963,0.129862,0.096374
-0.174078,-0.334937,-0.257885
0.209501,-0.300108,-0.231304
0.281515,0.183250,0.137000
-0.065709,0.395969,0.298739
-0.315042,0.020363,0.013008
-0.094185,-0.383517,-0.294971
0.267468,-0.212365,-0.164365
0.229062,0.278683,0.209588
-0.152425,0.354569,0.267277
-0.305449,-0.099117,-0.078022
0.000000,-0.401915,-0.309018
0.305518,-0.098776,-0.077762
0.151460,0.355247,0.267792
-0.230758,0.276373,0.207831
-0.265109,-0.217119,-0.167991
0.100728,-0.380799,-0.292895
0.314420,0.033010,0.022639
0.052462,0.399203,0.301195
-0.289014,0.162865,0.121489
-0.192327,-0.318272,-0.245166
0.196337,-0.314261,-0.242105
0.286709,0.169452,0.126502
-0.059099,0.397677,0.300036
-0.314967,0.022297,0.014480
-0.090632,-0.384909,-0.296033
0.272100,-0.202581,-0.156903
0.219091,0.291569,0.219386
-0.169113,0.341910,0.257655
-0.298388,-0.129287,-0.101018
0.029818,-0.400109,-0.307639
0.312323,-0.054775,-0.044230
0.114952,0.377066,0.284374
-0.259298,0.231021,0.173341
-0.234291,-0.268634,-0.207288
0.151942,-0.352042,-0.270942
0.303737,0.110012,0.081265
-0.013757,0.404441,0.305175
-0.310035,0.075392,0.054910
-0.126268,-0.368193,-0.283271
0.253285,-0.238962,-0.184652
0.239827,0.263368,0.197942
-0.146243,0.358821,0.270508
-0.304928,-0.101671,-0.079968
0.011145,-0.401663,-0.308826
0.309908,-0.073527,-0.058520
0.125132,0.371704,0.280300
-0.255158,0.238488,0.179020
-0.236489,-0.265482,-0.204884
0.152425,-0.351702,-0.270682
0.302521,0.115425,0.085386
-0.022001,0.403842,0.304720
-0.312029,0.060115,0.043279
-0.111484,-0.375886,-0.289144
0.264586,-0.218153,-0.168780
0.223794,0.285635,0.214874
-0.170041,0.341152,0.257079
-0.295419,-0.139889,-0.109101
0.046210,-0.397564,-0.305695
0.314770,-0.023966,-0.020758
0.084683,0.390006,0.294207
-0.279757,0.187636,0.140337
-0.200084,-0.310391,-0.239151
0.197627,-0.312942,-0.241099
0.280954,0.184663,0.138075
-0.083224,0.390522,0.294599
-0.314761,-0.024141,-0.020892
-0.043894,-0.397991,-0.306022
0.297164,-0.133773,-0.104438
0.162912,0.346822,0.261389
-0.232253,0.274305,0.206259
-0.255158,-0.235700,-0.182164
0.131418,-0.365246,-0.281021
0.306933,0.094161,0.069200
-0.011145,0.404573,0.305276
-0.311335,0.065855,0.047649
-0.109809,-0.376689,-0.289757
0.268916,-0.209372,-0.162083
0.213381,0.298450,0.224617
-0.187161,0.326091,0.245631
-0.284846,-0.171799,-0.133430
0.078969,-0.389072,-0.299212
0.314761,0.026865,0.017960
0.039529,0.401643,0.303049
-0.299998,0.125851,0.093321
-0.151460,-0.352380,-0.271200
0.243802,-0.254495,-0.196502
0.241605,0.260681,0.195898
-0.154948,0.352767,0.265907
-0.298388,-0.129287,-0.101018
0.046210,-0.397564,-0.305695
0.315200,-0.012716,-0.012188
0.067592,0.395448,0.298343
-0.290961,0.157038,0.117055
-0.171660,-0.336962,-0.259431
0.229912,-0.274720,-0.211932
0.253121,0.242035,0.181717
-0.140728,0.362426,0.273248
-0.302521,-0.112687,-0.088365
0.035157,-0.399402,-0.307099
0.314778,-0.023790,-0.020624
0.073627,0.393674,0.296995
-0.289507,0.161412,0.120384
-0.172698,-0.336098,-0.258771
0.230758,-0.273563,-0.211049
0.250887,0.245833,0.184606
-0.146243,0.358821,0.270508
-0.299956,-0.123277,-0.096437
0.046210,-0.397564,-0.305695
0.315334,-0.006382,-0.007363
0.057882,0.397971,0.300259
-0.296372,0.139333,0.103582
-0.154708,-0.350075,-0.269440
0.246142,-0.250805,-0.193687
0.234291,0.271441,0.204080
-0.170852,0.340486,0.256573
-0.288959,-0.160273,-0.124641
0.078969,-0.389072,-0.299212
0.313979,0.039498,0.027580
0.019804,0.404028,0.304862
-0.307826,0.089186,0.065412
-0.115593,-0.373860,-0.287597
0.272100,-0.202581,-0.156903
0.199338,0.314006,0.236444
-0.211142,0.301057,0.226599
-0.263608,-0.220069,-0.170241
0.131418,-0.365246,-0.281021
0.303174,0.112552,0.083199
-0.040758,0.401441,0.302896
-0.315334,0.009105,0.004433
-0.052462,-0.396298,-0.304729
0.299956,-0.123277,-0.096437
0.140112,0.362818,0.273546
-0.259298,0.231021,0.173341
-0.214997,-0.293714,-0.226425
0.197627,-0.312942,-0.241099
0.271402,0.206869,0.154969
-0.120696,0.374106,0.282125
-0.305449,-0.099117,-0.078022
0.035157,-0.399402,-0.307099
0.315273,-0.009725,-0.009910
0.052055,0.399290,0.301262
-0.301001,0.121826,0.090257
-0.134288,-0.363541,-0.279720
0.264586,-0.218153,-0.168780
0.205668,0.307223,0.231287
-0.209501,0.302935,0.228027
-0.261473,-0.224170,-0.173369
0.140359,-0.359788,-0.276855
0.298388,0.132029,0.098023
-0.062475,0.396828,0.299391
-0.314624,-0.026775,-0.022898
-0.018568,-0.401215,-0.308484
0.309908,-0.073527,-0.058520
0.097331,0.385128,0.290500
-0.285376,0.173124,0.129296
-0.168880,-0.339242,-0.261171
0.243365,-0.255175,-0.197020
0.229062,0.278683,0.209588
-0.187161,0.326091,0.245631
-0.274707,-0.196784,-0.152482
0.120696,-0.371223,-0.285585
0.303737,0.110012,0.081265
-0.048251,0.400074,0.301858
-0.315195,-0.012892,-0.012322
-0.025843,-0.400559,-0.307983
0.309197,-0.078191,-0.062074
0.097462,0.385073,0.290459
-0.286823,0.169132,0.126258
-0.162912,-0.343962,-0.264774
0.249967,-0.244578,-0.188936
0.219091,0.291569,0.219386
-0.201146,0.312106,0.234999
-0.263608,-0.220069,-0.170241
0.143309,-0.357889,-0.275405
0.294837,0.144612,0.107600
-0.079635,0.391749,0.295532
-0.311928,-0.058258,-0.046885
0.013345,-0.401554,-0.308742
0.314770,-0.023966,-0.020758
0.052462,0.399203,0.301195
-0.303921,0.109164,0.080620
-0.114952,-0.374181,-0.287843
0.280515,-0.182998,-0.141969
0.171660,0.339817,0.256064
-0.246142,0.253601,0.190514
-0.220571,-0.286910,-0.221233
0.202731,-0.307582,-0.237008
0.260157,0.229427,0.172128
-0.152425,0.354569,0.267277
-0.289398,-0.158982,-0.123657
0.097462,-0.382181,-0.293950
0.307766,0.089530,0.065674
-0.040076,0.401554,0.302982
-0.315195,-0.012892,-0.012322
-0.017606,-0.401286,-0.308538
0.312029,-0.057388,-0.046221
0.073627,0.393674,0.296995
-0.298963,0.129862,0.096374
-0.126268,-0.368193,-0.283271
0.276975,-0.191552,-0.148492
0.174078,0.337790,0.254524
-0.247257,0.251811,0.189153
-0.215902,-0.292632,-0.225599
0.211142,-0.298231,-0.229872
0.250887,0.245833,0.184606
-0.170041,0.341152,0.257079
-0.278475,-0.187988,-0.145774
0.125385,-0.368684,-0.283646
0.298388,0.132029,0.098023
